event_id,sites.name,treatments.name,min_date,max_date,mgmttype,cover_crop,crop_name,level,units,notes,attributes_keyvalue,citation,site_id,treatment_id,event_type,exact_date,estimated,citation_id,relative_timing,relative_timing_days,reported_amount,reported_units,reported_material,crop_display,depth_m,intensity_category,method_id,attributes_json
russell-fertilization-0664,russell_ranch_davis,conv_wheat_tomato,2009-04-30,2009-04-30,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0665,russell_ranch_davis,leg_corn_tomato,2009-04-30,2009-04-30,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0666,russell_ranch_davis,leg_corn_tomato,2009-04-30,2009-04-30,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0667,russell_ranch_davis,leg_corn_tomato,2009-04-30,2009-04-30,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0668,russell_ranch_davis,conv_corn_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0669,russell_ranch_davis,conv_corn_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0670,russell_ranch_davis,conv_corn_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0671,russell_ranch_davis,conv_wheat_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0672,russell_ranch_davis,conv_wheat_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0673,russell_ranch_davis,conv_wheat_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0674,russell_ranch_davis,leg_corn_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0675,russell_ranch_davis,leg_corn_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0676,russell_ranch_davis,leg_corn_tomato,2009-06-10,2009-06-10,fertilization,NA,Tomato,112.16,kg N ha-1,NA,material=Ammonium sulfate;brand=;total_kg_ha=529.04;P_kg_ha=0;K_kg_ha=0;S_kg_ha=128.56,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0677,russell_ranch_davis,conv_corn_tomato,2009-07-02,2009-07-02,fertilization,NA,Sudangrass,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0678,russell_ranch_davis,conv_corn_tomato,2009-07-02,2009-07-02,fertilization,NA,Sudangrass,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0679,russell_ranch_davis,conv_corn_tomato,2009-07-02,2009-07-02,fertilization,NA,Sudangrass,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0680,russell_ranch_davis,leg_corn_tomato,2009-07-02,2009-07-02,fertilization,NA,Sudangrass,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0681,russell_ranch_davis,leg_corn_tomato,2009-07-02,2009-07-02,fertilization,NA,Sudangrass,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0682,russell_ranch_davis,leg_corn_tomato,2009-07-02,2009-07-02,fertilization,NA,Sudangrass,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0683,russell_ranch_davis,conv_corn_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0684,russell_ranch_davis,conv_corn_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0685,russell_ranch_davis,conv_corn_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0686,russell_ranch_davis,conv_wheat_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0687,russell_ranch_davis,conv_wheat_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0688,russell_ranch_davis,conv_wheat_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0689,russell_ranch_davis,irr_wheat_fallow,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0690,russell_ranch_davis,irr_wheat_fallow,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0691,russell_ranch_davis,irr_wheat_fallow,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0692,russell_ranch_davis,leg_corn_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0693,russell_ranch_davis,leg_corn_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0694,russell_ranch_davis,leg_corn_tomato,2009-11-09,2009-11-09,fertilization,NA,Wheat,111.97,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=414.71;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0695,russell_ranch_davis,rf_wheat_fallow,2009-11-09,2009-11-09,fertilization,NA,Wheat,84.13,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=311.6;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0696,russell_ranch_davis,rf_wheat_fallow,2009-11-09,2009-11-09,fertilization,NA,Wheat,84.13,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=311.6;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0697,russell_ranch_davis,rf_wheat_fallow,2009-11-09,2009-11-09,fertilization,NA,Wheat,84.13,kg N ha-1,NA,material=Can_27;brand=;total_kg_ha=311.6;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0,10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0698,russell_ranch_davis,conv_corn_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0699,russell_ranch_davis,conv_corn_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0700,russell_ranch_davis,conv_corn_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0701,russell_ranch_davis,conv_wheat_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0702,russell_ranch_davis,conv_wheat_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0703,russell_ranch_davis,conv_wheat_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0704,russell_ranch_davis,irr_wheat_fallow,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0705,russell_ranch_davis,irr_wheat_fallow,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0706,russell_ranch_davis,irr_wheat_fallow,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0707,russell_ranch_davis,leg_corn_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0708,russell_ranch_davis,leg_corn_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0709,russell_ranch_davis,leg_corn_tomato,2010-03-24,2010-03-24,fertilization,NA,Wheat,56.2,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=122.17;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0710,russell_ranch_davis,rf_wheat_fallow,2010-03-24,2010-03-24,fertilization,NA,Wheat,27.84,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=60.53;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0711,russell_ranch_davis,rf_wheat_fallow,2010-03-24,2010-03-24,fertilization,NA,Wheat,27.84,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=60.53;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0712,russell_ranch_davis,rf_wheat_fallow,2010-03-24,2010-03-24,fertilization,NA,Wheat,27.84,kg N ha-1,NA,"material=Urea;brand=YaraVera, Granular Urea, 46% as N;total_kg_ha=60.53;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0713,russell_ranch_davis,leg_corn_tomato,2010-04-09,2010-04-09,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0714,russell_ranch_davis,leg_corn_tomato,2010-04-09,2010-04-09,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0715,russell_ranch_davis,leg_corn_tomato,2010-04-09,2010-04-09,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0716,russell_ranch_davis,conv_corn_tomato,2010-04-10,2010-04-10,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0717,russell_ranch_davis,conv_corn_tomato,2010-04-10,2010-04-10,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0718,russell_ranch_davis,conv_corn_tomato,2010-04-10,2010-04-10,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0719,russell_ranch_davis,conv_wheat_tomato,2010-04-10,2010-04-10,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0720,russell_ranch_davis,conv_wheat_tomato,2010-04-10,2010-04-10,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0721,russell_ranch_davis,conv_wheat_tomato,2010-04-10,2010-04-10,fertilization,NA,Tomato,50.44,kg N ha-1,NA,"material=NPK_new;brand=YaraMila, 15 % N-15 % P2O5-15 K2O, 6.1% S;total_kg_ha=336.26;P_kg_ha=50.44;K_kg_ha=50.44;S_kg_ha=20.51",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0722,russell_ranch_davis,conv_corn_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0723,russell_ranch_davis,conv_corn_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0724,russell_ranch_davis,conv_corn_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0725,russell_ranch_davis,conv_wheat_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0726,russell_ranch_davis,conv_wheat_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0727,russell_ranch_davis,conv_wheat_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0728,russell_ranch_davis,leg_corn_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
russell-fertilization-0729,russell_ranch_davis,leg_corn_tomato,2010-05-29,2010-05-29,fertilization,NA,Tomato,112.09,kg N ha-1,NA,"material=UAN 32 fertilizer;brand=Simplot, Urea Ammonium Nitrate 32-0-0, 32% as N;total_kg_ha=350.27;P_kg_ha=0;K_kg_ha=0;S_kg_ha=0",10.1002/ecy.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
